Np,L,sigma_rw,resample,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi
1000000,16,0.15,every,70,65+,0.610762,0.6069704521628909,0.5224247306807783,0.7036811274253233,6057.167489,6072.95569234225,5280.903558477119,6988.07624828635
1000000,16,0.15,every,71,0-5,0.926917,0.9185290211682084,0.7730737455893907,1.0889285027704265,6220.840038,6234.4902739203535,5428.143860512646,7167.080348295625
1000000,16,0.15,every,71,6-11,0.958969,0.9501591815365449,0.8119351228963957,1.112278784047113,3274.86989,3282.4742770474404,2858.218019011896,3773.706942458637
1000000,16,0.15,every,71,12-17,1.105496,1.0960698380811416,0.9410691393779748,1.2735390449870334,11479.111743,11508.70404539886,10056.430707067717,13210.81903879135
1000000,16,0.15,every,71,18-44,0.707032,0.700805119125092,0.5896396590878399,0.8330533600612013,52025.101273,52074.70372552611,45379.997984820046,60022.091714729555
1000000,16,0.15,every,71,45-64,0.698699,0.69313834323746,0.5893965162840396,0.8139646465539111,28483.071358,28530.499158182647,24855.751755370526,32863.395291786816
1000000,16,0.15,every,71,65+,0.613105,0.6090128275709937,0.5241374763734901,0.7058035007642071,5737.176142,5754.288280193694,5006.191366116924,6624.987117915996
1000000,16,0.15,every,72,0-5,0.924943,0.9166898791198828,0.7722530350561798,1.0854921399977202,5690.604007,5701.447115371469,4964.511672387598,6564.3011851578485
1000000,16,0.15,every,72,6-11,0.957455,0.9491318536308913,0.8112721235391338,1.110341501757264,2984.61745,2990.119255913887,2604.3639153772965,3440.6186233321205
1000000,16,0.15,every,72,12-17,1.103649,1.0944636268245653,0.9406124166668272,1.271720511930609,10452.876198,10475.83790363837,9141.879748194246,12040.724473663373
1000000,16,0.15,every,72,18-44,0.70799,0.7018589630007022,0.5910792823024793,0.8337101351622546,48589.413382,48647.01531043416,42428.07411869895,55933.87613567617
1000000,16,0.15,every,72,45-64,0.70052,0.6950280363101957,0.5914119007394102,0.8160783462162141,26772.537159,26817.035616793903,23332.579664203804,30859.89310249011
1000000,16,0.15,every,72,65+,0.615478,0.6114529353861988,0.526503314381311,0.7084322259379945,5428.822293,5443.230340422364,4733.262816503052,6274.025112425152
1000000,16,0.15,every,73,0-5,0.923165,0.9151735950893888,0.7705262917327985,1.0857529380696085,5207.918358,5215.975485948147,4544.834009451326,6006.540783020668
1000000,16,0.15,every,73,6-11,0.956118,0.9482788747947919,0.8102350405122294,1.1117355365778419,2722.346386,2727.3013215595856,2378.0111742275767,3139.736973775085
1000000,16,0.15,every,73,12-17,1.102064,1.0935984529379015,0.9392445797027456,1.270486050664366,9521.293105,9535.254494153429,8328.775827837642,10967.364704961423
1000000,16,0.15,every,73,18-44,0.709014,0.7031303307972603,0.5915310857277043,0.8368238617363265,45361.001664,45410.74084670935,39558.32859768346,52226.63787695486
1000000,16,0.15,every,73,45-64,0.702385,0.6971923233215074,0.5925975116034123,0.81922758900274,25146.809907,25187.875746607082,21936.943272687495,28984.72673401353
1000000,16,0.15,every,73,65+,0.617875,0.6138974645005735,0.5282909271094306,0.7119069704388625,5132.604168,5146.549366991327,4479.849598030793,5930.212988484302
1000000,16,0.15,every,74,0-5,0.921561,0.9135354144375876,0.7700078981352272,1.0848800228919229,4768.396491,4776.078994747251,4160.3276961161755,5509.816379079595
1000000,16,0.15,every,74,6-11,0.954937,0.9471024058006268,0.8098254485724649,1.1111175624702279,2485.008817,2488.1497435537167,2168.85796395177,2863.2844029385597
1000000,16,0.15,every,74,12-17,1.100708,1.092713536959281,0.9389464588461319,1.2697168534980612,8676.135176,8685.455750556197,7588.276780725922,9999.568977226736
1000000,16,0.15,every,74,18-44,0.710094,0.7042964947231327,0.5931881789861045,0.8388098827305503,42331.91077,42370.79973414354,36892.5048088748,48713.87355287373
1000000,16,0.15,every,74,45-64,0.704286,0.6995095543867822,0.5945940947262542,0.8220177365245883,23605.342246,23643.892513277242,20563.743448499823,27229.20898013469
1000000,16,0.15,every,74,65+,0.620288,0.6167239138305354,0.5306944908905465,0.7151425348718026,4848.830609,4860.510891391605,4224.708680990851,5604.985802709591
1000000,16,0.15,every,75,0-5,0.920107,0.9129683406596529,0.7693177999306715,1.083860207978993,4368.035253,4374.985006973846,3810.8279704265296,5041.702161789872
1000000,16,0.15,every,75,6-11,0.953891,0.9464121340586215,0.809210008580527,1.111241176232182,2269.950396,2274.735771949403,1981.360282895621,2612.616738756653
1000000,16,0.15,every,75,12-17,1.09955,1.0922199770915064,0.9390051203211441,1.2683963847674218,7909.658184,7915.8457510524895,6913.604975983233,9119.642133791698
1000000,16,0.15,every,75,18-44,0.71122,0.7058315276497817,0.5945560038033433,0.8414078738328578,39493.554038,39530.22133718617,34458.07871047687,45411.64112044312
1000000,16,0.15,every,75,45-64,0.706214,0.7017196861272499,0.5967901360792041,0.8250324250264088,22146.797279,22175.67184306984,19320.309363855748,25517.420461639063
1000000,16,0.15,every,75,65+,0.622713,0.6193908869982798,0.5330452048642992,0.7185900067307703,4577.647816,4587.446911866544,3988.6617073667585,5293.013811859728
1000000,16,0.15,every,76,0-5,0.918783,0.9108913204291397,0.7669911429111974,1.0815946640548406,4003.192494,4007.619344852632,3492.847620470682,4613.950325800572
1000000,16,0.15,every,76,6-11,0.952961,0.9450329219015942,0.8070727487150541,1.1088114046818915,2074.848527,2080.0741611933336,1811.001150783617,2384.6017747651786
1000000,16,0.15,every,76,12-17,1.098564,1.0912075607000231,0.9366053622946194,1.2678803679385537,7214.641744,7222.743246950908,6296.328937126324,8314.032077646807
1000000,16,0.15,every,76,18-44,0.712382,0.7065624933949041,0.5943618069535046,0.841043997382316,36836.941958,36880.40772649925,32185.06871610228,42368.81703457143
1000000,16,0.15,every,76,45-64,0.708162,0.7032306446971979,0.5975595924656067,0.826857271773029,20769.213518,20790.294402961154,18112.395308515523,23951.34210632695
1000000,16,0.15,every,76,65+,0.625143,0.6212898373588573,0.534626094477603,0.7207158576323465,4319.064232,4327.094953051419,3767.1372663196526,4988.978438592807
1000000,16,0.15,every,77,0-5,0.917571,0.9096771023674508,0.766321013801684,1.0791304052483235,3670.562094,3674.857048767153,3204.0267328913324,4230.540795546491
1000000,16,0.15,every,77,6-11,0.952128,0.9444678739957537,0.8076501968704147,1.1080875782122284,1897.661917,1900.3787115365267,1657.142904466018,2184.618036075495
1000000,16,0.15,every,77,12-17,1.097722,1.090558650861681,0.9376422303044205,1.266698833414579,6584.405666,6594.386853906326,5738.5717472610995,7579.622429902665
1000000,16,0.15,every,77,18-44,0.713572,0.7078024081512095,0.596437902581567,0.8426453538548742,34352.871619,34393.00729541294,29989.689051805995,39548.830720202066
1000000,16,0.15,every,77,45-64,0.710121,0.705307207398063,0.5998372805448123,0.828989590964662,19470.148163,19501.4916945789,16979.397390457336,22473.279906691052
1000000,16,0.15,every,77,65+,0.627574,0.6238829327970805,0.5368202393499553,0.7235912527782274,4072.973328,4079.2919496361865,3552.31132118206,4708.969118469569
1000000,16,0.15,every,78,0-5,0.916454,0.9084904430209135,0.7657128927798317,1.079059832982205,3367.148007,3370.7395988740027,2936.3720472172427,3883.2049342021346
1000000,16,0.15,every,78,6-11,0.951377,0.9435389497770352,0.8066208672908803,1.1089458535413546,1736.589252,1738.329500300344,1515.9982177121565,2002.1792865833268
1000000,16,0.15,every,78,12-17,1.097002,1.0903435845880907,0.9373929313038145,1.266616433082677,6012.808321,6023.3375939719845,5248.466734224465,6919.68638558127
1000000,16,0.15,every,78,18-44,0.71478,0.7087357735835271,0.597244499641906,0.8449780471414777,32032.081574,32069.075355831534,27960.124881357886,36864.16497004777
1000000,16,0.15,every,78,45-64,0.712086,0.7071188662426888,0.6013078200741195,0.8313810974186098,18246.79999,18280.360487703467,15887.830498401187,21055.841577209532
1000000,16,0.15,every,78,65+,0.629999,0.6262859228051457,0.5390103840640647,0.7265862680898004,3839.174205,3843.015162197291,3350.7028850589413,4438.376082006667
1000000,16,0.15,every,79,0-5,0.915414,0.907391218289329,0.764324491115539,1.0780457358022904,3090.23844,3093.772929835599,2696.526694269618,3569.6954186267685
1000000,16,0.15,every,79,6-11,0.950693,0.9429262843825947,0.8057940566926384,1.1078508667504692,1590.035166,1592.4399104067124,1387.48387776874,1834.4564924635924
1000000,16,0.15,every,79,12-17,1.096383,1.0892688404319006,0.9356833813072114,1.2652509848329951,5494.232166,5505.20741247572,4796.125923953485,6321.7102666944265
1000000,16,0.15,every,79,18-44,0.716001,0.7100271252498913,0.5977224518121467,0.8462201003147137,29865.376471,29881.913565519266,26058.678018520586,34441.342769047245
1000000,16,0.15,every,79,45-64,0.714049,0.709106097539334,0.6024612222166096,0.833991750852787,17096.113497,17126.852289089,14907.213506811531,19744.43756730808
1000000,16,0.15,every,79,65+,0.632415,0.6287171704707148,0.5406231088906325,0.7295216575097974,3617.389964,3622.3410474563716,3153.8317711447016,4178.148722830054
1000000,16,0.15,every,80,0-5,0.914439,0.90667341468596,0.7641101876463132,1.0763165785181408,2837.380848,2840.8039416554384,2474.95445418451,3275.814741995884
1000000,16,0.15,every,80,6-11,0.950063,0.9424443303543457,0.8052551660969116,1.106954735438759,1456.582078,1458.3876783950254,1270.055145570077,1682.421998969745
1000000,16,0.15,every,80,12-17,1.095845,1.0883353261351418,0.935481302412072,1.263715559225998,5023.560512,5032.994991577463,4384.818557396531,5785.961518429918
1000000,16,0.15,every,80,18-44,0.717225,0.7110635278670884,0.5988430114375743,0.8470487892662928,27843.725495,27871.34676895663,24311.813536082394,32100.893548411317
1000000,16,0.15,every,80,45-64,0.716005,0.7105231251864235,0.6040358215379361,0.835701370368872,16014.866088,16040.503849557601,13964.496898169164,18493.664323144825
1000000,16,0.15,every,80,65+,0.634817,0.6306374405628639,0.5424182048178973,0.7317359227137343,3407.283915,3411.2570023607113,2971.9194401098066,3938.7731440804782
1000000,16,0.15,every,81,0-5,0.913513,0.906466072680066,0.762808614194976,1.077159012834513,2606.35823,2608.2031510456,2275.116384099005,3006.132384863682
1000000,16,0.15,every,81,6-11,0.949472,0.9427332415851608,0.8040998672100246,1.1080870788396702,1334.966727,1336.9235512954183,1163.6955716647208,1541.6959800482728
1000000,16,0.15,every,81,12-17,1.095371,1.0886844182304363,0.9353838883407675,1.2641113446413814,4596.148715,4604.3554491035175,4012.16151455394,5291.995957584819
1000000,16,0.15,every,81,18-44,0.718448,0.7128395876509712,0.5989708948519862,0.8501105630729945,25958.338424,25976.209022418596,22648.307864082046,29875.40894334484
1000000,16,0.15,every,81,45-64,0.717947,0.7127886500618696,0.6053160755053637,0.838655664842994,14999.740158,15017.512598558329,13070.581747793825,17308.204531496856
1000000,16,0.15,every,81,65+,0.6372,0.6332558242680523,0.5443745317976704,0.7351515783617405,3208.473716,3213.911339192884,2795.984917342372,3709.2615387024125
1000000,16,0.15,every,82,0-5,0.912626,0.9066518101450298,0.7629535972963624,1.07685557782903,2395.166974,2397.1508365368936,2089.4898296529427,2761.1945900856517
1000000,16,0.15,every,82,6-11,0.948911,0.9426289313239851,0.8042182882560276,1.1078049419235532,1224.060502,1226.9329401748255,1066.8770344150253,1412.377280229237
1000000,16,0.15,every,82,12-17,1.094944,1.0895760330349644,0.9367998627215478,1.2643055233974714,4207.792174,4214.60963796475,3672.5048586700577,4845.527882704977
1000000,16,0.15,every,82,18-44,0.719661,0.7147394788451051,0.6008275499770876,0.8518422135515764,24200.722704,24205.92080448661,21086.556526072323,27910.589465231635
1000000,16,0.15,every,82,45-64,0.71987,0.7155308457571733,0.6079611431010171,0.8413690606357732,14047.381915,14068.873513624072,12238.355140272062,16224.479722935706
1000000,16,0.15,every,82,65+,0.639561,0.6360500786465273,0.5471380221292158,0.7379248205007068,3020.543563,3026.6278554977034,2631.0152333001024,3487.672841659747
1000000,16,0.15,every,83,0-5,0.911765,0.905723023298948,0.7619179639327636,1.0761016198368383,2201.996369,2203.5754618190695,1920.2804057104513,2541.9009235668927
1000000,16,0.15,every,83,6-11,0.948368,0.9418452998358176,0.803027464756194,1.1069605659644761,1122.852833,1125.6473365835845,978.1253069210798,1294.8325779750012
1000000,16,0.15,every,83,12-17,1.09455,1.0881287078259183,0.9366270935563351,1.2620000896883823,3854.692944,3862.424901382532,3365.3868999420665,4441.90861856984
1000000,16,0.15,every,83,18-44,0.720859,0.7157317231077112,0.6014435039268329,0.8530967861766239,22562.72463,22591.104118268006,19635.415998954326,26001.686278832145
1000000,16,0.15,every,83,45-64,0.721769,0.717048354731177,0.609208074233004,0.8430171364607858,13154.448672,13180.186377578415,11467.309549350524,15189.300811841153
1000000,16,0.15,every,83,65+,0.641895,0.6382182926450337,0.5490274111427175,0.7404681731882332,2843.054607,2847.4135130419163,2480.074264260824,3282.8188232626417
1000000,16,0.15,every,84,0-5,0.91092,0.9046913877839143,0.7616393514346482,1.0735338597393445,2025.209824,2026.3495050696656,1765.2117585332599,2339.7791259542573
1000000,16,0.15,every,84,6-11,0.947834,0.9411955459182623,0.8030483269216336,1.1049969451901176,1030.437079,1033.001344034914,898.1752408938482,1188.5519888452254
1000000,16,0.15,every,84,12-17,1.094175,1.0879346669932337,0.9357923576024619,1.2617850083833364,3533.426253,3538.8410605904646,3080.9085575717036,4073.1208807269577
1000000,16,0.15,every,84,18-44,0.722038,0.716803544611327,0.6031157089655919,0.8530352809611452,21036.557339,21064.633914224803,18317.651012475602,24278.51658228971
1000000,16,0.15,every,84,45-64,0.723639,0.7189680420742971,0.6109801492356963,0.8449123269995527,12317.646236,12336.55881036073,10717.181365735363,14216.141118933447
1000000,16,0.15,every,84,65+,0.644198,0.6405518039629384,0.5508677099584512,0.7429928181959202,2675.553738,2679.2841071116272,2332.0482195803197,3089.8904080375214
1000000,16,0.15,every,85,0-5,0.910081,0.9031838440591295,0.7602368797024519,1.0736640129949162,1863.327747,1864.9008306651376,1625.5569425961003,2151.5844215888064
1000000,16,0.15,every,85,6-11,0.9473,0.9402101190408807,0.8020078647271344,1.1061265224351124,945.998449,948.3762700702064,825.6412146859802,1091.1399518507533
1000000,16,0.15,every,85,12-17,1.093807,1.0877343699389892,0.9359486055368794,1.2621516925258127,3240.907839,3246.037771418458,2828.445242940914,3734.2409905040117
1000000,16,0.15,every,85,18-44,0.72319,0.717691959539182,0.6038899466771241,0.8557117262039898,19614.818001,19643.154920171946,17089.81290655583,22616.99656327907
1000000,16,0.15,every,85,45-64,0.725476,0.7206003503166377,0.6123984241972124,0.8474381090510571,11533.757881,11552.255148503464,10043.169207234867,13298.56946561439
1000000,16,0.15,every,85,65+,0.646468,0.6427068419712765,0.5528406655727826,0.745789609372942,2517.580922,2523.2857613172964,2191.919252472755,2905.297417487309
1000000,16,0.15,every,86,0-5,0.909241,0.9025193387434333,0.7593647633107246,1.072363636813791,1715.012017,1717.5981845152564,1495.7790847180877,1982.3344969796017
1000000,16,0.15,every,86,6-11,0.946757,0.9395076839422571,0.8014781838460155,1.1046303579528074,868.803605,871.0374402040616,756.5565962125547,1002.2299950895831
1000000,16,0.15,every,86,12-17,1.093435,1.0871529330450365,0.9349134436188177,1.2607521099870422,2974.362717,2979.791186740389,2594.225618495373,3425.9824577947147
1000000,16,0.15,every,86,18-44,0.724313,0.7186752428908114,0.6043599460312288,0.8558507269582976,18290.496243,18313.320662779734,15956.813337793574,21108.006537420675
1000000,16,0.15,every,86,45-64,0.727275,0.722337034945053,0.6134396978206511,0.8489763296556103,10799.666217,10816.345325218514,9406.110793013591,12467.229534200858
1000000,16,0.15,every,86,65+,0.6487,0.6448463859609566,0.5544545318212142,0.7478598865618779,2368.675246,2373.747851475375,2064.428089653491,2732.552164292312
1000000,16,0.15,every,87,0-5,0.90839,0.9014773565325723,0.7587573359920872,1.0706889266432205,1579.051949,1581.2948605190031,1377.7062842543237,1823.5669792252593
1000000,16,0.15,every,87,6-11,0.946198,0.9386871234609517,0.8006306970989691,1.1025219962766288,798.191647,800.5601163199171,695.0378580032848,920.8887851890177
1000000,16,0.15,every,87,12-17,1.093047,1.0868209006498084,0.9348425186976392,1.2595762694975767,2731.295777,2735.6447564023547,2384.686584057519,3148.551430999767
1000000,16,0.15,every,87,18-44,0.7254,0.7196166173439575,0.6055053794905344,0.8564730643799028,17056.975586,17075.863089445047,14894.886830754904,19699.69203787204
1000000,16,0.15,every,87,45-64,0.729032,0.7240650972517441,0.6151115610350584,0.8507445537468107,10112.369144,10126.340357513167,8808.328995244112,11664.771455446724
1000000,16,0.15,every,87,65+,0.650892,0.6468681246062054,0.5562634297735072,0.7500075561637531,2228.379826,2232.341024239664,1938.4629442634177,2573.815942964342
1000000,16,0.15,every,88,0-5,0.907521,0.9002142436229787,0.7584332496348868,1.0701127197026528,1454.351632,1456.6034223583993,1268.2123465070035,1678.770655577071
1000000,16,0.15,every,88,6-11,0.945615,0.9377402426535049,0.8012516051329942,1.1029712983108215,733.566273,734.7971258047037,638.2490876987576,847.6210190965794
1000000,16,0.15,every,88,12-17,1.092636,1.0859116120989278,0.9346130412455911,1.259890243315094,2509.464408,2513.2285863878205,2190.7786574729253,2903.281450152397
1000000,16,0.15,every,88,18-44,0.726449,0.7203519531322209,0.6069649205320662,0.8583743507496439,15908.029376,15929.310818470083,13884.76324899029,18349.773734124377
1000000,16,0.15,every,88,45-64,0.730743,0.725321562924075,0.6172493327521098,0.8526705191334663,9468.990915,9483.033522990067,8259.109005448874,10914.860527527519
1000000,16,0.15,every,88,65+,0.65304,0.6488207469227948,0.5586239896109475,0.752870844322092,2096.245738,2100.0019521987997,1827.19599501614,2423.608766173478
1000000,16,0.15,every,89,0-5,0.906628,0.8995096772661317,0.7564289668085662,1.0683842340300254,1339.91854,1342.8808068125509,1167.5125795232598,1548.7906198226847
1000000,16,0.15,every,89,6-11,0.945004,0.9376038597926641,0.7990912988506703,1.102163643545391,674.388904,674.9167227935977,586.3312063091435,779.7589331576601
1000000,16,0.15,every,89,12-17,1.092192,1.0850058334528532,0.9336165033317011,1.2594251820161464,2306.853268,2310.8136856956407,2012.234415244311,2669.520712478319
1000000,16,0.15,every,89,18-44,0.727454,0.7217298780856819,0.6067905844167476,0.8594827273279598,14837.812471,14853.86970449239,12948.084748278372,17090.67634686982
1000000,16,0.15,every,89,45-64,0.732405,0.7273906833784543,0.6179337498038759,0.8560960085605833,8866.789195,8877.984925196506,7728.903685058467,10216.734669000376
1000000,16,0.15,every,89,65+,0.655142,0.6512432689338445,0.5596606488388217,0.7558908384322387,1971.835097,1975.157569882227,1720.747988474206,2275.55023859418
1000000,16,0.15,every,90,0-5,0.905703,0.898382544614512,0.7559828981443392,1.066971700597676,1234.853285,1237.9247910664417,1076.2562611754984,1426.6227868050337
1000000,16,0.15,every,90,6-11,0.944357,0.9367357216523351,0.7983123754424517,1.101198732574845,620.172649,620.7564730080776,538.8499210490845,716.380941785872
1000000,16,0.15,every,90,12-17,1.091708,1.084677480054586,0.9337108084423457,1.2580855350181035,2121.651185,2127.066134918947,1850.2809191911947,2451.670222220011
1000000,16,0.15,every,90,18-44,0.728412,0.7224375562283389,0.6071835875188945,0.8606769286561562,13840.849731,13856.246409174055,12083.69087749254,15926.30439254921
1000000,16,0.15,every,90,45-64,0.734015,0.7287378968217224,0.618788584530145,0.8573444963962994,8303.158879,8316.215381975286,7233.5341008957475,9563.428322618794
1000000,16,0.15,every,90,65+,0.657195,0.6530989194548225,0.5609498366979941,0.7585660194517033,1854.723408,1856.145316015114,1618.154346700292,2140.4281670321943
1000000,16,0.15,every,91,0-5,0.904742,0.8970770371543859,0.7557565826737249,1.0651209979945107,1138.340422,1140.6643695547245,992.8152967612259,1315.9045206787996
1000000,16,0.15,every,91,6-11,0.943669,0.9360487296323872,0.7986189777643444,1.0995621147393646,570.476969,571.0432750317268,495.4702370692976,658.3899531350471
1000000,16,0.15,every,91,12-17,1.091175,1.0842438730815331,0.9329600634088602,1.2567021812231172,1952.230143,1955.847190280212,1702.5326686585322,2255.010862424504
1000000,16,0.15,every,91,18-44,0.729321,0.7232823627138729,0.6088013227059964,0.8606089250410167,12912.022179,12924.518247839995,11272.70892416779,14847.149512317032
1000000,16,0.15,every,91,45-64,0.735569,0.7303743355045612,0.6206566077623398,0.8584571574121669,7775.633331,7785.609949484002,6771.98788820114,8954.82225287985
1000000,16,0.15,every,91,65+,0.659196,0.6550511912252888,0.5629563831296079,0.7604844342131332,1744.501307,1747.463108321128,1521.4296413083212,2013.0397324669757
1000000,16,0.15,every,92,0-5,0.90374,0.8968128286199855,0.7541504890980011,1.064954165893861,1049.640184,1052.1025905052666,914.7856478386093,1213.6022992052604
1000000,16,0.15,every,92,6-11,0.942936,0.9356557436680372,0.7967957006118495,1.099682433673763,524.902963,525.6036939676851,455.5480791851878,606.7043846421875
1000000,16,0.15,every,92,12-17,1.090589,1.0837503752568098,0.9328797600502479,1.2555324915343142,1797.126258,1800.7392265445087,1568.2258112954441,2075.169744448038
1000000,16,0.15,every,92,18-44,0.730176,0.7245082652405281,0.6085804581724592,0.8620437632315936,12046.551547,12047.85717581492,10522.407195924781,13852.409276115708
1000000,16,0.15,every,92,45-64,0.737065,0.7319950610451731,0.6208582622236002,0.8598401817008494,7281.883578,7288.098430555314,6343.250322628301,8396.61639435077
1000000,16,0.15,every,92,65+,0.661143,0.6568008391226822,0.5639613738608513,0.761766178515941,1640.775786,1643.6633185679093,1430.0970042662811,1894.2712508403188
1000000,16,0.15,every,93,0-5,0.902691,0.8948816796314732,0.7535687681128858,1.0635729286325948,968.081065,970.1645630043931,842.8432984955143,1119.1070720583666
1000000,16,0.15,every,93,6-11,0.942153,0.9337375570861549,0.7960595416500548,1.0985111668496275,483.089165,483.6955161700025,419.31876390520483,558.3556004683487
1000000,16,0.15,every,93,12-17,1.089942,1.0823273483279703,0.9312603211306926,1.2549325604762374,1655.022618,1657.1531397942454,1444.9603522106074,1908.1122621723916
1000000,16,0.15,every,93,18-44,0.730974,0.7243301270894211,0.6093671645355917,0.8628017896885651,11239.983776,11241.761282976717,9819.20225029625,12934.07269176105
1000000,16,0.15,every,93,45-64,0.738499,0.7326636593481075,0.6223485109645812,0.8615070905347462,6819.71592,6828.792642536107,5945.246465878561,7869.655457510147
1000000,16,0.15,every,93,65+,0.663033,0.6582064043246657,0.5658432517883994,0.7637771277243263,1543.17099,1545.374147970113,1343.3619792766403,1781.7244070782908
1000000,16,0.15,every,94,0-5,0.901591,0.8946984488823181,0.7516433551538226,1.0640946295057576,893.053167,894.3977646143176,778.2702848459594,1031.7718927341048
1000000,16,0.15,every,94,6-11,0.941316,0.9338561907921223,0.7948985544269016,1.1001690012622676,444.707816,445.410038060043,385.62445039022714,515.2265922836959
1000000,16,0.15,every,94,12-17,1.089229,1.0828644543016446,0.9316725162153618,1.2553138881986752,1524.733851,1525.5215333057567,1330.7629130962305,1757.1634773178957
1000000,16,0.15,every,94,18-44,0.731714,0.7259939908216486,0.6097809085509956,0.8660125624158866,10488.171941,10494.723179001361,9155.526841379702,12063.175772178918
1000000,16,0.15,every,94,45-64,0.739869,0.7346164982271588,0.6236676209340468,0.8644186829721379,6387.068348,6393.372827101499,5566.198238181882,7367.965624153614
1000000,16,0.15,every,94,65+,0.664866,0.6602860396012105,0.5673924714716347,0.7670093585262303,1451.328661,1453.3415972311632,1264.1058364673518,1673.449509414204
1000000,16,0.15,every,95,0-5,0.900436,0.8925398065282983,0.7504094240330555,1.061360263926584,824.002213,825.3602569787763,717.8925983447116,952.1953366687521
1000000,16,0.15,every,95,6-11,0.940421,0.9323526899482621,0.794423707258499,1.097121393480895,409.461528,409.97816780395806,355.0850125979632,473.95740819722414
1000000,16,0.15,every,95,12-17,1.088446,1.0811494844845155,0.9305831519728731,1.252918893763039,1405.19229,1406.2832298818976,1227.043018006254,1619.63135417155
1000000,16,0.15,every,95,18-44,0.732392,0.725931297306917,0.6102816926234859,0.8647415874574668,9787.258972,9798.778503461741,8534.69540700689,11244.11650377512
1000000,16,0.15,every,95,45-64,0.741173,0.7351473653061731,0.624446898935566,0.8645156417491258,5982.006074,5988.473147272598,5213.102283818647,6899.11436362844
1000000,16,0.15,every,95,65+,0.666637,0.6616297104180708,0.5685857328120393,0.7680183857492435,1364.908291,1365.9534736355417,1189.8512928063283,1574.1666804651031
1000000,16,0.15,every,96,0-5,0.899222,0.8919401264837135,0.7505637737165236,1.061355508048783,760.424181,761.2355338761117,661.7597378580831,878.2816078173928
1000000,16,0.15,every,96,6-11,0.939465,0.9321319341802188,0.7951013680442309,1.0980032215018698,377.080302,377.572272606194,327.0333482963033,436.3678524903953
1000000,16,0.15,every,96,12-17,1.087587,1.0816813186236645,0.9316528447124411,1.253416422365273,1295.435588,1297.2027722867206,1129.5930410341825,1493.845489925472
1000000,16,0.15,every,96,18-44,0.733005,0.7269246104508303,0.6119608497349908,0.8667490120386525,9133.660439,9143.613664279692,7957.789274951443,10494.856273879297
1000000,16,0.15,every,96,45-64,0.742408,0.7367794086511565,0.6264996047945962,0.8672006619201794,5602.716436,5606.764906278811,4879.907958866097,6463.482367821503
1000000,16,0.15,every,96,65+,0.668346,0.6636073078409668,0.5710710549666511,0.7707986975087658,1283.587053,1283.803233049286,1118.1773085366003,1482.4257197374245
1000000,16,0.15,every,97,0-5,0.897947,0.8914959247216383,0.7506130807509795,1.0611436435522523,701.860473,702.2768767934758,610.8821890738327,811.4106593176257
1000000,16,0.15,every,97,6-11,0.938445,0.9313356954571603,0.7942215039559224,1.0973250576920401,347.318863,347.84876414202154,301.2371681490913,401.7509340560064
1000000,16,0.15,every,97,12-17,1.086649,1.0806974271024266,0.9303729981585369,1.2526084237128896,1194.595641,1196.2874766592868,1042.385726032313,1376.7997320888098
1000000,16,0.15,every,97,18-44,0.733553,0.7278179595550751,0.6125873622024866,0.8679795874999113,8524.047648,8532.278828633018,7427.096265369095,9805.14097063709
1000000,16,0.15,every,97,45-64,0.743572,0.738680661827309,0.6275854302610243,0.868892206774085,5247.503381,5248.26748980023,4571.234317306429,6043.48462311551
1000000,16,0.15,every,97,65+,0.66999,0.6661046898222853,0.5728075450881233,0.7731473165680189,1207.059539,1207.3536724824808,1049.8897773952922,1394.153380019532
1000000,16,0.15,every,98,0-5,0.896607,0.8899716530580042,0.7486722124326038,1.058851650707142,647.893577,648.7545240963809,563.9962250299286,750.0446386078838
1000000,16,0.15,every,98,6-11,0.937357,0.9302645808684566,0.7927004636809901,1.0955586950041083,319.954262,320.50696337921545,277.5671164118685,369.98981550941244
1000000,16,0.15,every,98,12-17,1.085628,1.07959063475435,0.9293309024682451,1.2517652409780893,1101.888713,1103.1842560807709,961.7036349729169,1270.0714669344015
1000000,16,0.15,every,98,18-44,0.734032,0.728250033887627,0.612537639461402,0.8679444577341644,7955.331194,7961.861818254925,6928.896384505555,9169.671392482705
1000000,16,0.15,every,98,45-64,0.744663,0.7393118819557105,0.6278852144310059,0.8704581332307946,4914.781706,4918.5060823499225,4285.31545775244,5664.372630566824
1000000,16,0.15,every,98,65+,0.671568,0.6671857313400273,0.573319982924447,0.7751771008989392,1135.037362,1135.364025408111,987.0443557141116,1311.965848060674
1000000,16,0.15,every,99,0-5,0.895199,0.8885513533177243,0.7469010520432142,1.0580709927675793,598.143158,599.0575657594018,520.0876679492649,691.7812274948228
1000000,16,0.15,every,99,6-11,0.9362,0.9292021479251429,0.7911869236609466,1.0957141304684805,294.783728,295.24168400419876,255.67544070072472,341.3186557018198
1000000,16,0.15,every,99,12-17,1.08452,1.0782968581346433,0.9281027532275518,1.2501519756831578,1016.606612,1018.1915628693532,887.2137908763252,1171.923945399467
1000000,16,0.15,every,99,18-44,0.73444,0.7288631338936742,0.6125876892145464,0.8697366494874773,7424.645107,7427.407015098259,6467.12148841843,8551.932543338276
