weight,day,age_group,true_Rj,Rj_med,Rj_lo,Rj_hi,true_dR,dR_med,dR_lo,dR_hi,obs
Poisson,4,0-5,1.369933,1.1820810834055484,1.1699905233571612,1.1925573692684164,325.535413,334.59724352696526,334.59724352696526,334.59724352696526,477
Poisson,4,6-11,2.350811,2.4385927350855163,2.4150254333381733,2.4573634087774723,511.765541,484.873175713348,484.873175713348,484.873175713348,503
Poisson,4,12-17,1.478402,1.3645065065242616,1.3141145194818984,1.5337692759298356,140.616838,126.45951012681257,113.00191843910534,126.45951012681257,136
Poisson,4,18-44,0.734541,0.7669805107242255,0.7381305477559842,0.7909871328874284,426.652422,376.50111039815647,376.50111039815647,376.50111039815647,329
Poisson,4,45-64,0.601493,0.6496893563525243,0.6014104657567158,0.6911259547790667,151.630782,152.01572202005838,147.46920715767175,161.22721508126574,161
Poisson,4,65+,0.489412,0.5273574851198299,0.480351023031936,0.5713131312389328,70.729754,74.29033247288817,73.91928228937536,82.28965604216307,48
Poisson,5,0-5,1.380172,1.2501058719222171,1.2459715746396995,1.2573170324763354,328.803048,314.9118531516217,314.9118531516217,314.9118531516217,252
Poisson,5,6-11,2.363382,2.158423772406514,2.150682960473289,2.1719255198269907,641.288651,615.4791897599948,615.4791897599948,615.4791897599948,665
Poisson,5,12-17,1.490403,1.2439373369581406,1.2276851872880348,1.2728256259146502,157.442095,131.84359295338402,131.84359295338402,131.84359295338402,142
Poisson,5,18-44,0.740661,0.7273322729845428,0.7169753006065834,0.7454596415581375,458.18697,419.11615426178423,419.11615426178423,419.11615426178423,424
